split,image_path,mask_path,width,height,image_channels,mask_channels,image_format,mask_format,image_size_kb,mask_size_kb,masked_pixels,mask_ratio
train,train/images/nail_train_005886.jpg,train/masks/nail_train_005886.png,640,640,3,1,JPEG,PNG,22.22,1.56,22936,0.055996
train,train/images/nail_train_005888.jpg,train/masks/nail_train_005888.png,640,640,3,1,JPEG,PNG,27.77,1.73,40894,0.099839
train,train/images/nail_train_005889.jpg,train/masks/nail_train_005889.png,640,640,3,1,JPEG,PNG,26.82,2.1,71253,0.173958
train,train/images/nail_train_005890.jpg,train/masks/nail_train_005890.png,640,640,3,1,JPEG,PNG,24.86,2.26,71261,0.173977
train,train/images/nail_train_005891.jpg,train/masks/nail_train_005891.png,640,640,3,1,JPEG,PNG,29.29,2.21,50977,0.124456
train,train/images/nail_train_005893.jpg,train/masks/nail_train_005893.png,640,640,3,1,JPEG,PNG,16.14,1.88,51588,0.125947
train,train/images/nail_train_005894.jpg,train/masks/nail_train_005894.png,640,640,3,1,JPEG,PNG,18.51,2,51529,0.125803
train,train/images/nail_train_005895.jpg,train/masks/nail_train_005895.png,640,640,3,1,JPEG,PNG,52.49,2.66,136156,0.332412
train,train/images/nail_train_005896.jpg,train/masks/nail_train_005896.png,640,640,3,1,JPEG,PNG,51.78,2.54,136127,0.332341
train,train/images/nail_train_005898.jpg,train/masks/nail_train_005898.png,640,640,3,1,JPEG,PNG,20.52,2.2,64857,0.158342
train,train/images/nail_train_005899.jpg,train/masks/nail_train_005899.png,640,640,3,1,JPEG,PNG,20.04,1.7,27305,0.066663
train,train/images/nail_train_005900.jpg,train/masks/nail_train_005900.png,640,640,3,1,JPEG,PNG,24.36,1.73,27305,0.066663
train,train/images/nail_train_005902.jpg,train/masks/nail_train_005902.png,640,640,3,1,JPEG,PNG,20.03,1.58,24824,0.060605
train,train/images/nail_train_005903.jpg,train/masks/nail_train_005903.png,640,640,3,1,JPEG,PNG,31.55,1.7,10573,0.025813
train,train/images/nail_train_005904.jpg,train/masks/nail_train_005904.png,640,640,3,1,JPEG,PNG,34.22,1.77,10563,0.025789
train,train/images/nail_train_005905.jpg,train/masks/nail_train_005905.png,640,640,3,1,JPEG,PNG,34.13,2.37,13780,0.033643
train,train/images/nail_train_005907.jpg,train/masks/nail_train_005907.png,640,640,3,1,JPEG,PNG,16.27,1.12,10097,0.024651
train,train/images/nail_train_005908.jpg,train/masks/nail_train_005908.png,640,640,3,1,JPEG,PNG,15.8,1.14,10100,0.024658
train,train/images/nail_train_005909.jpg,train/masks/nail_train_005909.png,640,640,3,1,JPEG,PNG,19.88,1.9,25131,0.061355
train,train/images/nail_train_005910.jpg,train/masks/nail_train_005910.png,640,640,3,1,JPEG,PNG,15.2,1.91,25128,0.061348
train,train/images/nail_train_005911.jpg,train/masks/nail_train_005911.png,640,640,3,1,JPEG,PNG,21.42,1.48,26173,0.063899
train,train/images/nail_train_005912.jpg,train/masks/nail_train_005912.png,640,640,3,1,JPEG,PNG,24.28,1.39,26168,0.063887
train,train/images/nail_train_005913.jpg,train/masks/nail_train_005913.png,640,640,3,1,JPEG,PNG,20.13,1.84,23900,0.05835
train,train/images/nail_train_005914.jpg,train/masks/nail_train_005914.png,640,640,3,1,JPEG,PNG,26.76,1.87,23886,0.058315
train,train/images/nail_train_005917.jpg,train/masks/nail_train_005917.png,640,640,3,1,JPEG,PNG,23.61,2.09,75218,0.183638
train,train/images/nail_train_005918.jpg,train/masks/nail_train_005918.png,640,640,3,1,JPEG,PNG,24.15,2.07,75274,0.183774
train,train/images/nail_train_005920.jpg,train/masks/nail_train_005920.png,640,640,3,1,JPEG,PNG,29.35,1.27,4624,0.011289
train,train/images/nail_train_005921.jpg,train/masks/nail_train_005921.png,640,640,3,1,JPEG,PNG,34.09,1.2,4655,0.011365
train,train/images/nail_train_005922.jpg,train/masks/nail_train_005922.png,640,640,3,1,JPEG,PNG,27.54,1.53,4604,0.01124
train,train/images/nail_train_005923.jpg,train/masks/nail_train_005923.png,640,640,3,1,JPEG,PNG,25.54,2.46,10213,0.024934
train,train/images/nail_train_005924.jpg,train/masks/nail_train_005924.png,640,640,3,1,JPEG,PNG,23.08,2.18,10193,0.024885
train,train/images/nail_train_005925.jpg,train/masks/nail_train_005925.png,640,640,3,1,JPEG,PNG,34.85,1.64,5073,0.012385
train,train/images/nail_train_005926.jpg,train/masks/nail_train_005926.png,640,640,3,1,JPEG,PNG,26.33,1.6,5068,0.012373
train,train/images/nail_train_005928.jpg,train/masks/nail_train_005928.png,640,640,3,1,JPEG,PNG,33.3,0.64,365,0.000891
train,train/images/nail_train_005929.jpg,train/masks/nail_train_005929.png,640,640,3,1,JPEG,PNG,19.97,1.4,5478,0.013374
train,train/images/nail_train_005930.jpg,train/masks/nail_train_005930.png,640,640,3,1,JPEG,PNG,16.5,1.43,5504,0.013437
train,train/images/nail_train_005931.jpg,train/masks/nail_train_005931.png,640,640,3,1,JPEG,PNG,35.57,1.08,2383,0.005818
train,train/images/nail_train_005932.jpg,train/masks/nail_train_005932.png,640,640,3,1,JPEG,PNG,29.49,1.06,2374,0.005796
train,train/images/nail_train_005933.jpg,train/masks/nail_train_005933.png,640,640,3,1,JPEG,PNG,56.33,0.47,0,0
train,train/images/nail_train_005935.jpg,train/masks/nail_train_005935.png,640,640,3,1,JPEG,PNG,36.02,0.47,0,0
train,train/images/nail_train_005937.jpg,train/masks/nail_train_005937.png,640,640,3,1,JPEG,PNG,35.01,1.5,5762,0.014067
train,train/images/nail_train_005938.jpg,train/masks/nail_train_005938.png,640,640,3,1,JPEG,PNG,50.82,1.41,5767,0.01408
train,train/images/nail_train_005939.jpg,train/masks/nail_train_005939.png,640,640,3,1,JPEG,PNG,46.68,0.98,2500,0.006104
train,train/images/nail_train_005940.jpg,train/masks/nail_train_005940.png,640,640,3,1,JPEG,PNG,42.16,0.99,2499,0.006101
train,train/images/nail_train_005941.jpg,train/masks/nail_train_005941.png,640,640,3,1,JPEG,PNG,27.2,3.32,53344,0.130234
train,train/images/nail_train_005942.jpg,train/masks/nail_train_005942.png,640,640,3,1,JPEG,PNG,26.93,3.12,53300,0.130127
train,train/images/nail_train_005943.jpg,train/masks/nail_train_005943.png,640,640,3,1,JPEG,PNG,49.88,1.78,62450,0.152466
train,train/images/nail_train_005944.jpg,train/masks/nail_train_005944.png,640,640,3,1,JPEG,PNG,39.39,2.36,62724,0.153135
train,train/images/nail_train_005945.jpg,train/masks/nail_train_005945.png,640,640,3,1,JPEG,PNG,48.53,2.48,109765,0.267981
train,train/images/nail_train_005946.jpg,train/masks/nail_train_005946.png,640,640,3,1,JPEG,PNG,38.79,2.41,109465,0.267249
train,train/images/nail_train_005947.jpg,train/masks/nail_train_005947.png,640,640,3,1,JPEG,PNG,36.39,2.4,140824,0.343809
train,train/images/nail_train_005948.jpg,train/masks/nail_train_005948.png,640,640,3,1,JPEG,PNG,27.08,2.29,141254,0.344858
train,train/images/nail_train_005949.jpg,train/masks/nail_train_005949.png,640,640,3,1,JPEG,PNG,33.36,1.37,6401,0.015627
train,train/images/nail_train_005950.jpg,train/masks/nail_train_005950.png,640,640,3,1,JPEG,PNG,33.36,1.38,6315,0.015417
train,train/images/nail_train_005953.jpg,train/masks/nail_train_005953.png,640,640,3,1,JPEG,PNG,30.62,1.88,6279,0.01533
train,train/images/nail_train_005954.jpg,train/masks/nail_train_005954.png,640,640,3,1,JPEG,PNG,31.06,1.39,6406,0.01564
train,train/images/nail_train_005956.jpg,train/masks/nail_train_005956.png,640,640,3,1,JPEG,PNG,27.87,2.52,22760,0.055566
train,train/images/nail_train_005957.jpg,train/masks/nail_train_005957.png,640,640,3,1,JPEG,PNG,21.09,0.7,589,0.001438
train,train/images/nail_train_005958.jpg,train/masks/nail_train_005958.png,640,640,3,1,JPEG,PNG,18.91,0.73,587,0.001433
train,train/images/nail_train_005959.jpg,train/masks/nail_train_005959.png,640,640,3,1,JPEG,PNG,30.51,0.97,2702,0.006597
train,train/images/nail_train_005960.jpg,train/masks/nail_train_005960.png,640,640,3,1,JPEG,PNG,31.82,0.97,2696,0.006582
train,train/images/nail_train_005962.jpg,train/masks/nail_train_005962.png,640,640,3,1,JPEG,PNG,40.69,1.5,7716,0.018838
train,train/images/nail_train_005963.jpg,train/masks/nail_train_005963.png,640,640,3,1,JPEG,PNG,40.69,1.48,7785,0.019006
train,train/images/nail_train_005965.jpg,train/masks/nail_train_005965.png,640,640,3,1,JPEG,PNG,33.84,1.76,7746,0.018911
train,train/images/nail_train_005966.jpg,train/masks/nail_train_005966.png,640,640,3,1,JPEG,PNG,33.45,1.8,7705,0.018811
train,train/images/nail_train_005967.jpg,train/masks/nail_train_005967.png,640,640,3,1,JPEG,PNG,31.46,3.91,47236,0.115322
train,train/images/nail_train_005968.jpg,train/masks/nail_train_005968.png,640,640,3,1,JPEG,PNG,27.94,3.85,47115,0.115027
train,train/images/nail_train_005969.jpg,train/masks/nail_train_005969.png,640,640,3,1,JPEG,PNG,20.66,1.12,2619,0.006394
train,train/images/nail_train_005970.jpg,train/masks/nail_train_005970.png,640,640,3,1,JPEG,PNG,22.12,1.11,2626,0.006411
train,train/images/nail_train_005971.jpg,train/masks/nail_train_005971.png,640,640,3,1,JPEG,PNG,28.59,1.47,5586,0.013638
train,train/images/nail_train_005972.jpg,train/masks/nail_train_005972.png,640,640,3,1,JPEG,PNG,27.47,1.29,5246,0.012808
train,train/images/nail_train_005974.jpg,train/masks/nail_train_005974.png,640,640,3,1,JPEG,PNG,23.9,1.45,51283,0.125203
train,train/images/nail_train_005975.jpg,train/masks/nail_train_005975.png,640,640,3,1,JPEG,PNG,49.32,1.76,67168,0.163984
train,train/images/nail_train_005976.jpg,train/masks/nail_train_005976.png,640,640,3,1,JPEG,PNG,36.58,1.85,66777,0.16303
train,train/images/nail_train_005977.jpg,train/masks/nail_train_005977.png,640,640,3,1,JPEG,PNG,34.83,1.97,87223,0.212947
train,train/images/nail_train_005980.jpg,train/masks/nail_train_005980.png,640,640,3,1,JPEG,PNG,51.47,2,75778,0.185005
train,train/images/nail_train_005981.jpg,train/masks/nail_train_005981.png,640,640,3,1,JPEG,PNG,45.22,3.4,79419,0.193894
train,train/images/nail_train_005982.jpg,train/masks/nail_train_005982.png,640,640,3,1,JPEG,PNG,50.94,3.37,79408,0.193867
train,train/images/nail_train_005983.jpg,train/masks/nail_train_005983.png,640,640,3,1,JPEG,PNG,50.36,2.12,57625,0.140686
train,train/images/nail_train_005984.jpg,train/masks/nail_train_005984.png,640,640,3,1,JPEG,PNG,38.23,2.03,57699,0.140867
train,train/images/nail_train_005985.jpg,train/masks/nail_train_005985.png,640,640,3,1,JPEG,PNG,37.68,1.74,45280,0.110547
train,train/images/nail_train_005986.jpg,train/masks/nail_train_005986.png,640,640,3,1,JPEG,PNG,43.5,1.7,45303,0.110603
train,train/images/nail_train_005987.jpg,train/masks/nail_train_005987.png,640,640,3,1,JPEG,PNG,24.88,2.34,93739,0.228855
train,train/images/nail_train_005988.jpg,train/masks/nail_train_005988.png,640,640,3,1,JPEG,PNG,48.11,2.3,93606,0.22853
train,train/images/nail_train_005989.jpg,train/masks/nail_train_005989.png,640,640,3,1,JPEG,PNG,86.56,2.7,19791,0.048318
train,train/images/nail_train_005990.jpg,train/masks/nail_train_005990.png,640,640,3,1,JPEG,PNG,116.09,2.7,19801,0.048342
train,train/images/nail_train_005992.jpg,train/masks/nail_train_005992.png,640,640,3,1,JPEG,PNG,42.27,1.55,6557,0.016008
train,train/images/nail_train_005993.jpg,train/masks/nail_train_005993.png,640,640,3,1,JPEG,PNG,44.07,2.8,59002,0.144048
train,train/images/nail_train_005994.jpg,train/masks/nail_train_005994.png,640,640,3,1,JPEG,PNG,54.11,3.1,62447,0.152458
train,train/images/nail_train_005995.jpg,train/masks/nail_train_005995.png,640,640,3,1,JPEG,PNG,54.11,3.11,63360,0.154688
train,train/images/nail_train_005996.jpg,train/masks/nail_train_005996.png,640,640,3,1,JPEG,PNG,44.51,2.77,61208,0.149434
train,train/images/nail_train_005998.jpg,train/masks/nail_train_005998.png,640,640,3,1,JPEG,PNG,47.28,3.4,63633,0.155354
train,train/images/nail_train_005999.jpg,train/masks/nail_train_005999.png,640,640,3,1,JPEG,PNG,36.59,3.28,62715,0.153113
train,train/images/nail_train_006001.jpg,train/masks/nail_train_006001.png,640,640,3,1,JPEG,PNG,15.91,3.42,40052,0.097783
train,train/images/nail_train_006002.jpg,train/masks/nail_train_006002.png,640,640,3,1,JPEG,PNG,27.34,3.06,43747,0.106804
train,train/images/nail_train_006003.jpg,train/masks/nail_train_006003.png,640,640,3,1,JPEG,PNG,28.09,3.11,40177,0.098088
train,train/images/nail_train_006004.jpg,train/masks/nail_train_006004.png,640,640,3,1,JPEG,PNG,28.09,3.25,43728,0.106758
train,train/images/nail_train_006005.jpg,train/masks/nail_train_006005.png,640,640,3,1,JPEG,PNG,23.55,3.25,38902,0.094976
train,train/images/nail_train_006007.jpg,train/masks/nail_train_006007.png,640,640,3,1,JPEG,PNG,52.93,3.05,24678,0.060249
train,train/images/nail_train_006008.jpg,train/masks/nail_train_006008.png,640,640,3,1,JPEG,PNG,68.5,3.03,23608,0.057637
train,train/images/nail_train_006009.jpg,train/masks/nail_train_006009.png,640,640,3,1,JPEG,PNG,55.4,2.95,23737,0.057952
train,train/images/nail_train_006010.jpg,train/masks/nail_train_006010.png,640,640,3,1,JPEG,PNG,68.45,2.87,22889,0.055881
train,train/images/nail_train_006011.jpg,train/masks/nail_train_006011.png,640,640,3,1,JPEG,PNG,57.05,2.99,23753,0.057991
train,train/images/nail_train_006012.jpg,train/masks/nail_train_006012.png,640,640,3,1,JPEG,PNG,68.5,2.94,24710,0.060327
train,train/images/nail_train_006013.jpg,train/masks/nail_train_006013.png,640,640,3,1,JPEG,PNG,68.5,2.98,23731,0.057937
train,train/images/nail_train_006015.jpg,train/masks/nail_train_006015.png,640,640,3,1,JPEG,PNG,32.96,2.5,14671,0.035818
train,train/images/nail_train_006016.jpg,train/masks/nail_train_006016.png,640,640,3,1,JPEG,PNG,33.05,2.53,14985,0.036584
train,train/images/nail_train_006017.jpg,train/masks/nail_train_006017.png,640,640,3,1,JPEG,PNG,30.1,2.5,15576,0.038027
train,train/images/nail_train_006018.jpg,train/masks/nail_train_006018.png,640,640,3,1,JPEG,PNG,31.6,2.52,14621,0.035696
train,train/images/nail_train_006019.jpg,train/masks/nail_train_006019.png,640,640,3,1,JPEG,PNG,33.05,2.5,14598,0.03564
train,train/images/nail_train_006020.jpg,train/masks/nail_train_006020.png,640,640,3,1,JPEG,PNG,37.04,2.54,14989,0.036594
train,train/images/nail_train_006021.jpg,train/masks/nail_train_006021.png,640,640,3,1,JPEG,PNG,29.93,2.44,14713,0.03592
train,train/images/nail_train_006022.jpg,train/masks/nail_train_006022.png,640,640,3,1,JPEG,PNG,33.05,2.47,15553,0.037971
train,train/images/nail_train_006023.jpg,train/masks/nail_train_006023.png,640,640,3,1,JPEG,PNG,33.38,2.18,12373,0.030208
train,train/images/nail_train_006024.jpg,train/masks/nail_train_006024.png,640,640,3,1,JPEG,PNG,35.01,2.31,12520,0.030566
train,train/images/nail_train_006025.jpg,train/masks/nail_train_006025.png,640,640,3,1,JPEG,PNG,33.38,2.19,11737,0.028655
train,train/images/nail_train_006026.jpg,train/masks/nail_train_006026.png,640,640,3,1,JPEG,PNG,28,2.2,12457,0.030413
train,train/images/nail_train_006027.jpg,train/masks/nail_train_006027.png,640,640,3,1,JPEG,PNG,33.4,2.2,12555,0.030652
train,train/images/nail_train_006028.jpg,train/masks/nail_train_006028.png,640,640,3,1,JPEG,PNG,32.7,2.22,11719,0.028611
train,train/images/nail_train_006029.jpg,train/masks/nail_train_006029.png,640,640,3,1,JPEG,PNG,48.46,3.32,53019,0.129441
train,train/images/nail_train_006030.jpg,train/masks/nail_train_006030.png,640,640,3,1,JPEG,PNG,48.46,2.54,54760,0.133691
train,train/images/nail_train_006033.jpg,train/masks/nail_train_006033.png,640,640,3,1,JPEG,PNG,48.15,2.45,54725,0.133606
train,train/images/nail_train_006034.jpg,train/masks/nail_train_006034.png,640,640,3,1,JPEG,PNG,58.15,3.3,53829,0.131418
train,train/images/nail_train_006035.jpg,train/masks/nail_train_006035.png,640,640,3,1,JPEG,PNG,74.9,3.73,39582,0.096636
train,train/images/nail_train_006036.jpg,train/masks/nail_train_006036.png,640,640,3,1,JPEG,PNG,58.41,3.54,38223,0.093318
train,train/images/nail_train_006037.jpg,train/masks/nail_train_006037.png,640,640,3,1,JPEG,PNG,74.9,3.73,40198,0.09814
train,train/images/nail_train_006038.jpg,train/masks/nail_train_006038.png,640,640,3,1,JPEG,PNG,52.55,3.7,39958,0.097554
train,train/images/nail_train_006039.jpg,train/masks/nail_train_006039.png,640,640,3,1,JPEG,PNG,56.95,3.4,39467,0.096355
train,train/images/nail_train_006040.jpg,train/masks/nail_train_006040.png,640,640,3,1,JPEG,PNG,74.9,3.47,38120,0.093066
train,train/images/nail_train_006041.jpg,train/masks/nail_train_006041.png,640,640,3,1,JPEG,PNG,59.33,3.73,38182,0.093218
train,train/images/nail_train_006042.jpg,train/masks/nail_train_006042.png,640,640,3,1,JPEG,PNG,74.9,3.49,39305,0.095959
train,train/images/nail_train_006044.jpg,train/masks/nail_train_006044.png,640,640,3,1,JPEG,PNG,39.82,1.98,11178,0.02729
train,train/images/nail_train_006045.jpg,train/masks/nail_train_006045.png,640,640,3,1,JPEG,PNG,39.87,1.97,10912,0.026641
train,train/images/nail_train_006046.jpg,train/masks/nail_train_006046.png,640,640,3,1,JPEG,PNG,41.04,1.93,11161,0.027249
train,train/images/nail_train_006047.jpg,train/masks/nail_train_006047.png,640,640,3,1,JPEG,PNG,39.87,2.06,11643,0.028425
train,train/images/nail_train_006048.jpg,train/masks/nail_train_006048.png,640,640,3,1,JPEG,PNG,31.09,2.05,11669,0.028489
train,train/images/nail_train_006049.jpg,train/masks/nail_train_006049.png,640,640,3,1,JPEG,PNG,30.42,2.26,25019,0.061082
train,train/images/nail_train_006050.jpg,train/masks/nail_train_006050.png,640,640,3,1,JPEG,PNG,30.42,2.26,25648,0.062617
train,train/images/nail_train_006051.jpg,train/masks/nail_train_006051.png,640,640,3,1,JPEG,PNG,30.47,2.31,25052,0.061162
train,train/images/nail_train_006052.jpg,train/masks/nail_train_006052.png,640,640,3,1,JPEG,PNG,31.59,2.92,25663,0.062654
train,train/images/nail_train_006053.jpg,train/masks/nail_train_006053.png,640,640,3,1,JPEG,PNG,31.42,1.88,10837,0.026458
train,train/images/nail_train_006054.jpg,train/masks/nail_train_006054.png,640,640,3,1,JPEG,PNG,30.19,1.82,10759,0.026267
train,train/images/nail_train_006055.jpg,train/masks/nail_train_006055.png,640,640,3,1,JPEG,PNG,28.89,1.88,10715,0.02616
train,train/images/nail_train_006056.jpg,train/masks/nail_train_006056.png,640,640,3,1,JPEG,PNG,30.19,1.86,10818,0.026411
train,train/images/nail_train_006057.jpg,train/masks/nail_train_006057.png,640,640,3,1,JPEG,PNG,47.39,2.33,20601,0.050295
train,train/images/nail_train_006059.jpg,train/masks/nail_train_006059.png,640,640,3,1,JPEG,PNG,36.43,2.26,19826,0.048403
train,train/images/nail_train_006060.jpg,train/masks/nail_train_006060.png,640,640,3,1,JPEG,PNG,42.32,2.42,19504,0.047617
train,train/images/nail_train_006061.jpg,train/masks/nail_train_006061.png,640,640,3,1,JPEG,PNG,43.43,2.51,20648,0.05041
train,train/images/nail_train_006062.jpg,train/masks/nail_train_006062.png,640,640,3,1,JPEG,PNG,47.39,2.3,19492,0.047588
train,train/images/nail_train_006063.jpg,train/masks/nail_train_006063.png,640,640,3,1,JPEG,PNG,30.83,2.02,19219,0.046921
train,train/images/nail_train_006064.jpg,train/masks/nail_train_006064.png,640,640,3,1,JPEG,PNG,30.29,2.29,19194,0.04686
train,train/images/nail_train_006066.jpg,train/masks/nail_train_006066.png,640,640,3,1,JPEG,PNG,30.83,1.94,19223,0.046931
train,train/images/nail_train_006067.jpg,train/masks/nail_train_006067.png,640,640,3,1,JPEG,PNG,28.83,1.71,5416,0.013223
train,train/images/nail_train_006068.jpg,train/masks/nail_train_006068.png,640,640,3,1,JPEG,PNG,30.23,1.68,5425,0.013245
train,train/images/nail_train_006069.jpg,train/masks/nail_train_006069.png,640,640,3,1,JPEG,PNG,32.35,1.13,1326,0.003237
train,train/images/nail_train_006071.jpg,train/masks/nail_train_006071.png,640,640,3,1,JPEG,PNG,29.5,2.12,10725,0.026184
train,train/images/nail_train_006072.jpg,train/masks/nail_train_006072.png,640,640,3,1,JPEG,PNG,32.38,1.67,10360,0.025293
train,train/images/nail_train_006073.jpg,train/masks/nail_train_006073.png,640,640,3,1,JPEG,PNG,37.21,1.7,10347,0.025261
train,train/images/nail_train_006077.jpg,train/masks/nail_train_006077.png,640,640,3,1,JPEG,PNG,29.38,1.57,12857,0.031389
train,train/images/nail_train_006078.jpg,train/masks/nail_train_006078.png,640,640,3,1,JPEG,PNG,25.54,1.91,12364,0.030186
train,train/images/nail_train_006079.jpg,train/masks/nail_train_006079.png,640,640,3,1,JPEG,PNG,34.22,1.34,5343,0.013044
train,train/images/nail_train_006080.jpg,train/masks/nail_train_006080.png,640,640,3,1,JPEG,PNG,32.22,1.36,5352,0.013066
train,train/images/nail_train_006081.jpg,train/masks/nail_train_006081.png,640,640,3,1,JPEG,PNG,40.58,1.21,2872,0.007012
train,train/images/nail_train_006083.jpg,train/masks/nail_train_006083.png,640,640,3,1,JPEG,PNG,32.16,1.48,2024,0.004941
train,train/images/nail_train_006084.jpg,train/masks/nail_train_006084.png,640,640,3,1,JPEG,PNG,29.25,1.5,2013,0.004915
train,train/images/nail_train_006085.jpg,train/masks/nail_train_006085.png,640,640,3,1,JPEG,PNG,36.87,1.19,3925,0.009583
train,train/images/nail_train_006086.jpg,train/masks/nail_train_006086.png,640,640,3,1,JPEG,PNG,46.1,1.18,3931,0.009597
train,train/images/nail_train_006087.jpg,train/masks/nail_train_006087.png,640,640,3,1,JPEG,PNG,25.88,3.37,51315,0.125281
train,train/images/nail_train_006088.jpg,train/masks/nail_train_006088.png,640,640,3,1,JPEG,PNG,26.43,3.37,51267,0.125164
train,train/images/nail_train_006089.jpg,train/masks/nail_train_006089.png,640,640,3,1,JPEG,PNG,29.8,3.54,63569,0.155198
train,train/images/nail_train_006090.jpg,train/masks/nail_train_006090.png,640,640,3,1,JPEG,PNG,33.84,3.56,63512,0.155059
train,train/images/nail_train_006093.jpg,train/masks/nail_train_006093.png,640,640,3,1,JPEG,PNG,29.75,3.28,24292,0.059307
train,train/images/nail_train_006094.jpg,train/masks/nail_train_006094.png,640,640,3,1,JPEG,PNG,30.9,2.9,24320,0.059375
train,train/images/nail_train_006095.jpg,train/masks/nail_train_006095.png,640,640,3,1,JPEG,PNG,28.55,0.47,0,0
train,train/images/nail_train_006096.jpg,train/masks/nail_train_006096.png,640,640,3,1,JPEG,PNG,28.38,0.47,0,0
train,train/images/nail_train_006100.jpg,train/masks/nail_train_006100.png,640,640,3,1,JPEG,PNG,35.83,0.52,97,0.000237
train,train/images/nail_train_006102.jpg,train/masks/nail_train_006102.png,640,640,3,1,JPEG,PNG,30.26,1.21,3513,0.008577
train,train/images/nail_train_006103.jpg,train/masks/nail_train_006103.png,640,640,3,1,JPEG,PNG,87.55,0.47,0,0
train,train/images/nail_train_006104.jpg,train/masks/nail_train_006104.png,640,640,3,1,JPEG,PNG,58.97,0.47,0,0
train,train/images/nail_train_006105.jpg,train/masks/nail_train_006105.png,640,640,3,1,JPEG,PNG,25.72,2.74,31738,0.077485
train,train/images/nail_train_006106.jpg,train/masks/nail_train_006106.png,640,640,3,1,JPEG,PNG,25.78,2.78,31846,0.077749
train,train/images/nail_train_006107.jpg,train/masks/nail_train_006107.png,640,640,3,1,JPEG,PNG,27.59,0.47,0,0
train,train/images/nail_train_006108.jpg,train/masks/nail_train_006108.png,640,640,3,1,JPEG,PNG,29.4,0.47,0,0
train,train/images/nail_train_006109.jpg,train/masks/nail_train_006109.png,640,640,3,1,JPEG,PNG,32.29,1.42,3829,0.009348
train,train/images/nail_train_006110.jpg,train/masks/nail_train_006110.png,640,640,3,1,JPEG,PNG,35.74,1.34,3833,0.009358
train,train/images/nail_train_006111.jpg,train/masks/nail_train_006111.png,640,640,3,1,JPEG,PNG,28.68,2.35,70965,0.173254
train,train/images/nail_train_006112.jpg,train/masks/nail_train_006112.png,640,640,3,1,JPEG,PNG,25.81,2.27,71158,0.173726
train,train/images/nail_train_006113.jpg,train/masks/nail_train_006113.png,640,640,3,1,JPEG,PNG,25.51,0.7,2624,0.006406
train,train/images/nail_train_006114.jpg,train/masks/nail_train_006114.png,640,640,3,1,JPEG,PNG,45.92,0.75,2605,0.00636
train,train/images/nail_train_006115.jpg,train/masks/nail_train_006115.png,640,640,3,1,JPEG,PNG,41.7,0.47,0,0
train,train/images/nail_train_006116.jpg,train/masks/nail_train_006116.png,640,640,3,1,JPEG,PNG,31.04,0.47,0,0
train,train/images/nail_train_006117.jpg,train/masks/nail_train_006117.png,640,640,3,1,JPEG,PNG,45.09,2.02,83469,0.203782
train,train/images/nail_train_006118.jpg,train/masks/nail_train_006118.png,640,640,3,1,JPEG,PNG,52.13,2.11,83279,0.203318
train,train/images/nail_train_006119.jpg,train/masks/nail_train_006119.png,640,640,3,1,JPEG,PNG,38.09,2.08,104941,0.256204
train,train/images/nail_train_006121.jpg,train/masks/nail_train_006121.png,640,640,3,1,JPEG,PNG,49.31,1.64,76212,0.186064
train,train/images/nail_train_006122.jpg,train/masks/nail_train_006122.png,640,640,3,1,JPEG,PNG,45.82,1.68,76002,0.185552
train,train/images/nail_train_006123.jpg,train/masks/nail_train_006123.png,640,640,3,1,JPEG,PNG,30.41,1.44,7940,0.019385
train,train/images/nail_train_006124.jpg,train/masks/nail_train_006124.png,640,640,3,1,JPEG,PNG,30.37,1.32,7436,0.018154
train,train/images/nail_train_006125.jpg,train/masks/nail_train_006125.png,640,640,3,1,JPEG,PNG,28.98,1.39,7455,0.018201
train,train/images/nail_train_006126.jpg,train/masks/nail_train_006126.png,640,640,3,1,JPEG,PNG,25.55,1.71,7945,0.019397
train,train/images/nail_train_006128.jpg,train/masks/nail_train_006128.png,640,640,3,1,JPEG,PNG,28.2,1.8,7926,0.019351
train,train/images/nail_train_006129.jpg,train/masks/nail_train_006129.png,640,640,3,1,JPEG,PNG,24.81,1.54,4439,0.010837
train,train/images/nail_train_006130.jpg,train/masks/nail_train_006130.png,640,640,3,1,JPEG,PNG,26.25,1.47,4424,0.010801
train,train/images/nail_train_006131.jpg,train/masks/nail_train_006131.png,640,640,3,1,JPEG,PNG,34.14,2.05,10148,0.024775
train,train/images/nail_train_006132.jpg,train/masks/nail_train_006132.png,640,640,3,1,JPEG,PNG,31.25,2.23,10168,0.024824
train,train/images/nail_train_006134.jpg,train/masks/nail_train_006134.png,640,640,3,1,JPEG,PNG,46.67,4.08,93341,0.227883
train,train/images/nail_train_006135.jpg,train/masks/nail_train_006135.png,640,640,3,1,JPEG,PNG,42.78,2.14,16987,0.041472
train,train/images/nail_train_006136.jpg,train/masks/nail_train_006136.png,640,640,3,1,JPEG,PNG,35.71,2.41,16990,0.041479
train,train/images/nail_train_006137.jpg,train/masks/nail_train_006137.png,640,640,3,1,JPEG,PNG,31.45,1.35,11803,0.028816
train,train/images/nail_train_006138.jpg,train/masks/nail_train_006138.png,640,640,3,1,JPEG,PNG,33.17,1.21,11794,0.028794
train,train/images/nail_train_006139.jpg,train/masks/nail_train_006139.png,640,640,3,1,JPEG,PNG,18.84,0.91,2013,0.004915
